liebreich,0.0007221259387637203
angst,-0.0024552281917966483
ängstlich,-0.0039957635278259195
trauer,0.001877527440785674
traurig,0.0026574234546504916
zornig,0.0017090313884074709
zorn,0.0015267805562432946
verachtungsvoll,0.0013359329867128813
verachtung,0.0010751652866037627
schuld,-0.001039861351819757
schuldig,-0.0026259125045953475
liebe,0.008075775081840937
geliebt,0.008098920143980805
liebevoll,0.007479161508624245
stolz,0.009628345850182941
scham,0.00878285673021375
schämen,0.008070819315594523
überrasschung,0.00762244046472816
überrascht,0.007023624920186079
sorge,0.006686886192952053
sorgenvoll,0.00635470826112074
ekel,0.006098681791922696
ekeln,0.0058272423580237615
angeekelt,0.00557842287694974
neid,0.005488157134604276
neidisch,0.005327067502110828
neidvoll,0.005129768705736353
glücklich,0.004389494099199472
glück,0.006250124504472203
freude,0.0066387444637011385
freudig,0.006573675481261997
freuen,0.006336655112651645
erleichterung,0.006105246573184182
erleichtert,0.0059129370985829335
vergnügt,0.005657340925971775
vergnügen,0.005199306759098788
zufrieden,0.004766031195840556
zufriedenheit,0.004572197391225028
verzweiflung,0.004440148720911287
verzweifelt,0.004249711149624495
verlegenheit,0.004001634470417494
verlegen,0.003620945778658083
aufregung,0.0034023887254309246
aufgeregt,0.003275825849482694
aufregen,0.0031645163360934578
spannung,0.0029983924848667517
gespannt,0.0029038681367307053
erregung,0.002683901405738494
erregt,0.0025701788514365873
hoffen,0.00265742345465049
hoffnung,0.0027270873687429906
befriedigt,0.0026635337510554167
langweilig,0.002561503329954329
langeweile,0.0025140680831033223
mitgefühl,0.002463105929310436
mitfühlen,0.002421700916068333
enttäuscht,0.00236907983418975
enttäuschung,0.0023008426462678543
frust,0.002261845313280263
frustriert,0.002224147891392258
eifersucht,0.00213086342586016
eifersüchtig,0.00207320027580552
wut,0.0020976039173612824
wütend,0.002030979202772964
reue,0.0022085944096342704
schock,0.0021751308579731447
schockiert,0.0021426662183019057
zuneigung,0.0021005369218744675
verärgert,0.0020700943577893326
verärgerung,0.0020405215812494843
erwartungsvoll,0.0020097476830945246
erwartung,0.0019417164131202268
vorfreude,0.0019111607036869978
scheu,0.0021780879666494918
gelassen,0.0020932023878297706
gelassenheit,0.0020561585940588045
mut,0.0024139638524387236
mutig,0.0022996933742167706
neugierde,0.002237676326700744
neugierig,0.002126660889659156
depression,0.002100405816947315
depressiv,0.0020747911118625915
niedergeschlagenheit,0.002048053566084094
niedergeschlagen,0.0020133558911721826
lustvoll,0.001993067590987869
lust,0.002794459446750769
rausch,0.003763355179718056
einfühlend,0.0037173073893177876
einfühlsam,0.003675539890561408
euphorisch,0.0036347005584440595
euphorie,0.003594758794065553
dankbarkeit,0.0035258583879637304
dankbar,0.0034429101209444476
hass,0.003521516280098823
entsetzt,0.0034798868922740114
entsetzen,0.003412045060658578
demütigung,0.00337538041892238
demütig,0.0033129369598792723
demut,0.003307190915509805
interesse,0.003232235701906413
interessiert,0.003198803415870184
einsamkeit,0.00331894745188659
einsam,0.0037143914791943605
empörung,0.0036772874727814056
empört,0.0036463921212621393
vertrauen,0.003598367177877331
qualvoll,0.0035687868824136014
qual,0.0038647110426428734
gleichgültigkeit,0.003821304967696457
gleichgültig,0.0037301087127776904
fröhlichkeit,0.003686095107238954
fröhlich,0.00374860732854667
schadenfroh,0.003709043317331533
schadenfreude,0.003675240962023778
schmerz,0.0042059126415994776
melancholie,0.004169654773999483
melancholisch,0.004130313489065656
panik,0.004095310832378659
panisch,0.004054828170436285
fühlen,0.0041666666666666675
herz,0.005867720851177604
seele,0.006708668352416399
