in+die,0.13857294510160745
herz,0.3053533515316955
zu+die,0.2493807501769285
seele,0.3276795192599332
nacht,0.35227100394297844
von+die,0.35963249418663434
auge,0.3317274361974089
licht,0.35358848953594174
ewig,0.37127396960199505
tief,0.36808083105853806
süß,0.3824792511098244
an+die,0.3494559447983015
himmel,0.3568920463824923
liegen,0.34109336409723123
brust,0.34677863714487916
hand,0.32054827305125877
sonne,0.32597927706114294
lied,0.3331332356013884
wild,0.3353936193988155
fühlen,0.32875625568698813
stehen,0.30393340988199946
geist,0.3068690200457716
tod,0.3120590523664465
dunkel,0.3123704630472146
schön,0.3076660600545951
traum,0.31225939665430114
stern,0.313748329008414
empor,0.3115914359374323
schmerz,0.31268041479715103
lust,0.31420546456374476
singen,0.31233733990822543
kind,0.3060251270094025
voll,0.3023191422872951
heiß,0.300632593801852
luft,0.2990792495342086
lippe,0.29836520153001045
schauen,0.29616143668691436
euer,0.293773346583018
leise,0.29151063904248614
blut,0.29566651501364877
mund,0.29290069686411146
brechen,0.2915091461212936
heilig,0.29214366831016214
wolke,0.29243871839413244
sturm,0.29492889158494257
weib,0.2907035875829147
land,0.2895519943985183
bleiben,0.28028084243251444
blick,0.27364703843320765
nimmer,0.27371966939642095
arm,0.27204692917506706
heben,0.268485992510674
glück,0.2661714337219084
rufen,0.2596671777935047
einst,0.25788078694129646
tragen,0.2547618370596647
fuß,0.25236824811497965
finden,0.24593511081129132
sinken,0.24745467116999015
fern,0.24621499342836917
flamme,0.250538554672156
schlagen,0.24875039136262678
still,0.2471255133334297
sterben,0.24668821798225665
küssen,0.24540287207484657
stirn,0.24479784193159987
stolz,0.24409486914834383
wald,0.2441769701511178
thränen,0.24445449969889183
meer,0.24557633562979334
letzt,0.24288565789642313
jung,0.239095463468473
schwer,0.2392012144706063
nieder,0.2397091131167564
ruhen,0.23915352340511578
glühen,0.24076138794438323
sehnsucht,0.240794957241727
selig,0.24186177410699705
tausend,0.24102367706737615
rauschen,0.24279861427054897
sünde,0.24190926468881177
rose,0.2418756981587104
halten,0.23545135957844113
arm|arme,0.23454064481418893
gluth,0.2361681296722511
kraft,0.23573491757834822
hell,0.23580105041504118
mond,0.2357640037775388
blume,0.23532714452703
baum,0.23498255990294206
werfen,0.2326861415805911
alt,0.22950355890071342
ohr,0.22972211622817745
dumpf,0.22975512877599882
busen,0.22934545759302713
staub,0.2299186128803963
menschheit,0.2292962361909765
mutter,0.22763601573477435
suchen,0.22491463773310905
qual,0.22581759933272674
rings,0.22547706886248223
stumm,0.2257204633445735
klingen,0.22624311303892036
blau,0.22533852161638784
wind,0.22668389011655618
schweigen,0.2251698585334867
zeihen|ziehen,0.22482241006409112
stein,0.22389970820836
vergessen,0.22296071908574103
fliegen,0.22240294206854716
fest,0.22032587637683176
bruder,0.2191387801139564
stimme,0.21697101280058834
duft,0.2191951481676591
kalt,0.2185516147749601
schein,0.21641670065786034
tiefe,0.21626741093301602
nebel,0.21682204675025576
müde,0.21674609334179534
noth,0.21703126579718937
fenster,0.21566343808671548
treten,0.21282030484742712
natur,0.21190827581615215
ricciolella,0.21041535193284217
fassen,0.2094758871701547
schweben,0.20951029916566768
schwarz,0.20918100802686287
bild,0.20839434997725206
antlitz,0.20829938774502543
aug,0.20833143767060963
drängen,0.20790471096787042
wandeln,0.20775314565123482
wange,0.2075766360852085
sinn,0.20717584733294403
volk,0.2061200417888316
kampf,0.20598605684311944
stunde,0.2047495621987695
heuen,0.20413292936485958
're,0.2050371986305405
schatten,0.20486548918930628
treiben,0.20373144401637422
schreiten,0.20306699539060263
haar,0.2030484112490482
tönen,0.20284433660229836
längst,0.2021517732944265
elend,0.2015546511772845
gedanke,0.2000850082222759
strahl,0.20153763863954946
hinaus,0.20028147410804617
frieden,0.19969896875947832
schreien,0.1989356167657935
trinken,0.1982899376227192
denken,0.19582480904605298
blicken,0.19474056993961456
leuchtend,0.1948140782920935
glied,0.19446097073485605
feuer,0.19453387464767238
wunde,0.1941540161174524
tanzen,0.19303283144768543
dirne,0.19266283742796483
gold,0.19408901749567173
beben,0.194288812875154
steigen,0.19300916802968307
grau,0.19372644292298244
fahren,0.19177064089484475
neigen,0.1912739675718342
einsam,0.19109858081834508
weinen,0.1908210205525947
weben,0.19189490894537442
hold,0.1920238318257239
wein,0.1920080189858936
reich,0.19134389702407403
kennen,0.1895506030179827
weich,0.18980410177834955
lauschen,0.18965390614844663
glanz,0.18990167542118178
deutsch,0.1889943605640464
lächeln,0.18873260676202067
verlieren,0.1876139515693122
sanft,0.18722460233208643
schönheit,0.18684353514076918
blass,0.18663080739400123
bleich,0.18691648808073577
weh,0.18763568411995096
lächelnd,0.18741402913377436
wasser,0.1865845783556899
fallen,0.1857157454759553
fallen|fällen,0.18545006259720312
blühen,0.18576993194069324
grab,0.18588050540363646
flammend,0.18576492273636036
hirn,0.1857923238297442
schwert,0.18576168710446458
zerbrechen,0.1854069538380721
träumen,0.18572857609481813
leiden,0.1849520745513856
bangen,0.18475359848747286
kreuz,0.18439044294936013
hängen,0.18379964731147397
strom,0.18382108735213828
welle,0.18437753226587716
medardus,0.18364157559978017
trüb,0.18364209290129407
treu,0.1831695257720923
stark,0.18248731293045412
frühling,0.18266817657122836
streben,0.18266148115912723
reißen,0.1821792939677096
schaffen,0.18164349060259216
blatt,0.1815402169360313
rein,0.1811624670999199
sitzen,0.17947365672624052
ferne,0.17899550523238508
schlafen,0.1782830043738431
jauchzend,0.17803720436478546
sprühen,0.17788372426111282
thal,0.1773254452798173
vater,0.1763218508346481
